Date,Age Group,Race/Ethnicity,Population Size,1st Dose,1st Dose Percent,Vaccine Series Completed,Vaccine Series Completed Percent,Boosted,Boosted Percent,Bivalent,Bivalent Percent
3/5/22,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
3/5/22,0-4,Unknown,,0,,0,,0,,0,
3/5/22,0-4,All,162797,0,0,0,0,0,0,0,0
3/5/22,18-29,"Other, non-Latinx",11506,21672,99,16967,99,4433,38.5,0,0
3/5/22,18-29,"White, non-Latinx",187581,145481,77.6,126461,67.4,63162,33.7,0,0
3/5/22,65+,"Other, non-Latinx",3206,7868,99,6719,99,3941,99,0,0
3/5/22,65+,"Asian, non-Latinx",26955,19789,73.4,18529,68.7,14835,55,0,0
3/5/22,30-49,"Other, non-Latinx",10186,30190,99,25562,99,8872,87.1,0,0
3/5/22,18-29,Latinx,147161,127790,86.8,113008,76.8,39532,26.9,0,0
3/5/22,30-49,"Asian, non-Latinx",64910,53964,83.1,49604,76.4,33175,51.1,0,0
3/5/22,30-49,"White, non-Latinx",310259,236150,76.1,220358,71,148786,48,0,0
3/5/22,18-29,All,526788,425508,80.8,364433,69.2,143730,27.3,0,0
3/5/22,30-49,"Black, non-Latinx",197825,126801,64.1,114258,57.8,40554,20.5,0,0
3/5/22,50-64,Latinx,114048,105213,92.3,98463,86.3,61183,53.6,0,0
3/5/22,18-29,"Black, non-Latinx",139472,70026,50.2,57794,41.4,14345,10.3,0,0
3/5/22,50-64,All,439599,393230,89.5,365183,83.1,224283,51,0,0
3/5/22,50-64,"Other, non-Latinx",3063,13696,99,11631,99,4819,99,0,0
3/5/22,30-49,Unknown,,30592,,24989,,7137,,0,
3/5/22,50-64,Unknown,,15169,,12486,,4175,,0,
3/5/22,30-49,Latinx,226340,196233,86.7,178848,79,82294,36.4,0,0
3/5/22,65+,Unknown,,10738,,8671,,3659,,0,
3/5/22,50-64,"White, non-Latinx",149921,117296,78.2,110679,73.8,78084,52.1,0,0
3/5/22,11-May,"Black, non-Latinx",66458,20937,31.5,16090,24.2,46,0.1,0,0
3/5/22,11-May,Unknown,,3364,,2646,,5,,0,
3/5/22,17-Dec,"White, non-Latinx",35643,25843,72.5,23760,66.7,9378,26.3,0,0
3/5/22,17-Dec,"Black, non-Latinx",57964,32123,55.4,27260,47,3851,6.6,0,0
3/5/22,17-Dec,All,180859,141641,78.3,125628,69.5,29614,16.4,0,0
3/5/22,17-Dec,"Asian, non-Latinx",8804,7837,89,7379,83.8,2643,30,0,0
3/5/22,11-May,"White, non-Latinx",43777,25551,58.4,23389,53.4,96,0.2,0,0
3/5/22,17-Dec,Latinx,76627,67554,88.2,60728,79.3,12557,16.4,0,0
3/5/22,11-May,Latinx,83432,44187,53,37210,44.6,164,0.2,0,0
3/5/22,11-May,"Asian, non-Latinx",10651,7322,68.7,6663,62.6,40,0.4,0,0
3/5/22,11-May,All,210448,104835,49.8,88831,42.2,354,0.2,0,0
3/5/22,11-May,"Other, non-Latinx",6225,3474,55.8,2833,45.5,3,0,0,0
3/5/22,17-Dec,"Other, non-Latinx",3047,5130,99,4080,99,678,22.3,0,0
3/5/22,17-Dec,Unknown,,3154,,2421,,507,,0,
3/12/22,65+,"Black, non-Latinx",125967,91643,72.8,86531,68.7,63538,50.4,0,0
3/12/22,18-29,All,526788,426246,80.9,365448,69.4,144990,27.5,0,0
3/12/22,50-64,All,439599,393543,89.5,365649,83.2,225629,51.3,0,0
3/12/22,50-64,"Other, non-Latinx",3063,13708,99,11646,99,4853,99,0,0
3/12/22,30-49,Unknown,,30678,,25048,,7190,,0,
3/12/22,18-29,"Asian, non-Latinx",41068,41694,99,35478,86.4,19135,46.6,0,0
3/12/22,50-64,"Black, non-Latinx",145449,117268,80.6,109428,75.2,60573,41.6,0,0
3/12/22,30-49,"White, non-Latinx",310259,236358,76.2,220483,71.1,149222,48.1,0,0
3/12/22,18-29,"Black, non-Latinx",139472,70274,50.4,58232,41.8,14610,10.5,0,0
3/12/22,65+,All,362629,286672,79.1,267763,73.8,201639,55.6,0,0
3/12/22,0-4,Latinx,54903,0,0,0,0,0,0,0,0
3/12/22,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
3/12/22,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
3/12/22,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
3/12/22,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
3/12/22,0-4,Unknown,,0,,0,,0,,0,
3/12/22,0-4,All,162797,0,0,0,0,0,0,0,0
3/12/22,30-49,"Black, non-Latinx",197825,127094,64.2,114718,58,41137,20.8,0,0
3/12/22,65+,"White, non-Latinx",135462,100941,74.5,95223,70.3,76558,56.5,0,0
3/12/22,50-64,Latinx,114048,105284,92.3,98574,86.4,61615,54,0,0
3/12/22,18-29,Unknown,,18970,,14783,,3275,,0,
3/12/22,30-49,Latinx,226340,196503,86.8,179249,79.2,82992,36.7,0,0
3/12/22,18-29,"Other, non-Latinx",11506,21712,99,17014,99,4477,38.9,0,0
3/12/22,65+,Unknown,,10747,,8682,,3684,,0,
3/12/22,30-49,All,809519,674880,83.4,614735,75.9,322827,39.9,0,0
3/12/22,65+,Latinx,71039,55661,78.4,52061,73.3,39008,54.9,0,0
3/12/22,18-29,Latinx,147161,128002,87,113389,77.1,40012,27.2,0,0
3/12/22,50-64,Unknown,,15196,,12513,,4202,,0,
3/12/22,65+,"Other, non-Latinx",3206,7875,99,6726,99,3959,99,0,0
3/12/22,65+,"Asian, non-Latinx",26955,19805,73.5,18540,68.8,14892,55.2,0,0
3/12/22,30-49,"Other, non-Latinx",10186,30239,99,25602,99,8935,87.7,0,0
3/12/22,50-64,"Asian, non-Latinx",27117,24723,91.2,22756,83.9,16091,59.3,0,0
3/12/22,18-29,"White, non-Latinx",187581,145594,77.6,126552,67.5,63481,33.8,0,0
3/12/22,30-49,"Asian, non-Latinx",64910,54008,83.2,49635,76.5,33351,51.4,0,0
3/12/22,50-64,"White, non-Latinx",149921,117364,78.3,110732,73.9,78295,52.2,0,0
3/12/22,11-May,Unknown,,3381,,2675,,5,,0,
3/12/22,17-Dec,Latinx,76627,67683,88.3,61058,79.7,12977,16.9,0,0
3/12/22,17-Dec,"Asian, non-Latinx",8804,7846,89.1,7391,84,2709,30.8,0,0
3/12/22,17-Dec,Unknown,,3164,,2434,,520,,0,
3/12/22,11-May,"Black, non-Latinx",66458,21184,31.9,16467,24.8,46,0.1,0,0
3/12/22,17-Dec,"White, non-Latinx",35643,25858,72.5,23787,66.7,9507,26.7,0,0
3/12/22,17-Dec,"Other, non-Latinx",3047,5137,99,4096,99,692,22.7,0,0
3/12/22,11-May,Latinx,83432,44484,53.3,37970,45.5,171,0.2,0,0
3/12/22,17-Dec,All,180859,141957,78.5,126261,69.8,30389,16.8,0,0
3/12/22,11-May,"White, non-Latinx",43777,25631,58.5,23530,53.7,99,0.2,0,0
3/12/22,11-May,"Asian, non-Latinx",10651,7364,69.1,6713,63,40,0.4,0,0
3/12/22,11-May,"Other, non-Latinx",6225,3486,56,2875,46.2,3,0,0,0
3/12/22,17-Dec,"Black, non-Latinx",57964,32269,55.7,27495,47.4,3984,6.9,0,0
3/12/22,11-May,All,210448,105530,50.1,90230,42.9,364,0.2,0,0
3/19/22,18-29,"Other, non-Latinx",11506,21757,99,17049,99,4531,39.4,0,0
3/19/22,18-29,"Black, non-Latinx",139472,70492,50.5,58549,42,14886,10.7,0,0
3/19/22,18-29,Unknown,,19013,,14811,,3291,,0,
3/19/22,18-29,All,526788,426891,81,366240,69.5,146286,27.8,0,0
3/19/22,18-29,"White, non-Latinx",187581,145698,77.7,126640,67.5,63803,34,0,0
3/19/22,50-64,"Black, non-Latinx",145449,117406,80.7,109600,75.4,61177,42.1,0,0
3/19/22,50-64,Latinx,114048,105374,92.4,98652,86.5,62133,54.5,0,0
3/19/22,30-49,"White, non-Latinx",310259,236505,76.2,220586,71.1,149674,48.2,0,0
3/19/22,65+,Unknown,,10750,,8692,,3704,,0,
3/19/22,65+,"Other, non-Latinx",3206,7883,99,6730,99,3976,99,0,0
3/19/22,65+,All,362629,286818,79.1,267908,73.9,202460,55.8,0,0
3/19/22,30-49,Unknown,,30740,,25096,,7239,,0,
3/19/22,50-64,"Asian, non-Latinx",27117,24743,91.2,22766,84,16162,59.6,0,0
3/19/22,50-64,"Other, non-Latinx",3063,13726,99,11656,99,4903,99,0,0
3/19/22,0-4,Latinx,54903,0,0,0,0,0,0,0,0
3/19/22,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
3/19/22,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
3/19/22,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
3/19/22,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
3/19/22,0-4,Unknown,,0,,0,,0,,0,
3/19/22,0-4,All,162797,0,0,0,0,0,0,0,0
3/19/22,50-64,Unknown,,15214,,12531,,4238,,0,
3/19/22,65+,Latinx,71039,55689,78.4,52101,73.3,39215,55.2,0,0
3/19/22,65+,"Black, non-Latinx",125967,91724,72.8,86588,68.7,63894,50.7,0,0
3/19/22,18-29,"Asian, non-Latinx",41068,41761,99,35520,86.5,19281,46.9,0,0
3/19/22,30-49,"Asian, non-Latinx",64910,54054,83.3,49658,76.5,33548,51.7,0,0
3/19/22,50-64,"White, non-Latinx",149921,117415,78.3,110784,73.9,78525,52.4,0,0
3/19/22,65+,"White, non-Latinx",135462,100956,74.5,95251,70.3,76725,56.6,0,0
3/19/22,65+,"Asian, non-Latinx",26955,19816,73.5,18546,68.8,14946,55.4,0,0
3/19/22,30-49,"Other, non-Latinx",10186,30281,99,25631,99,9016,88.5,0,0
3/19/22,30-49,All,809519,675677,83.5,615570,76,324960,40.1,0,0
3/19/22,50-64,All,439599,393878,89.6,365989,83.3,227138,51.7,0,0
3/19/22,30-49,"Black, non-Latinx",197825,127364,64.4,115097,58.2,41755,21.1,0,0
3/19/22,18-29,Latinx,147161,128170,87.1,113671,77.2,40494,27.5,0,0
3/19/22,30-49,Latinx,226340,196733,86.9,179502,79.3,83728,37,0,0
3/19/22,17-Dec,"White, non-Latinx",35643,25887,72.6,23826,66.8,9651,27.1,0,0
3/19/22,11-May,Latinx,83432,44770,53.7,38534,46.2,177,0.2,0,0
3/19/22,17-Dec,"Other, non-Latinx",3047,5145,99,4106,99,711,23.3,0,0
3/19/22,11-May,"Other, non-Latinx",6225,3506,56.3,2905,46.7,3,0,0,0
3/19/22,11-May,"White, non-Latinx",43777,25687,58.7,23645,54,99,0.2,0,0
3/19/22,17-Dec,Latinx,76627,67793,88.5,61258,79.9,13412,17.5,0,0
3/19/22,11-May,All,210448,106184,50.5,91340,43.4,372,0.2,0,0
3/19/22,17-Dec,Unknown,,3172,,2443,,535,,0,
3/19/22,17-Dec,All,180859,142228,78.6,126761,70.1,31203,17.3,0,0
3/19/22,17-Dec,"Black, non-Latinx",57964,32377,55.9,27727,47.8,4126,7.1,0,0
3/19/22,11-May,Unknown,,3402,,2697,,5,,0,
3/19/22,17-Dec,"Asian, non-Latinx",8804,7854,89.2,7401,84.1,2768,31.4,0,0
3/19/22,11-May,"Asian, non-Latinx",10651,7393,69.4,6749,63.4,41,0.4,0,0
3/19/22,11-May,"Black, non-Latinx",66458,21426,32.2,16810,25.3,47,0.1,0,0
3/26/22,50-64,Unknown,,15233,,12548,,4275,,0,
3/26/22,30-49,"Black, non-Latinx",197825,127583,64.5,115387,58.3,42204,21.3,0,0
3/26/22,65+,Unknown,,10757,,8703,,3728,,0,
3/26/22,50-64,"Asian, non-Latinx",27117,24758,91.3,22780,84,16241,59.9,0,0
3/26/22,30-49,"Asian, non-Latinx",64910,54099,83.3,49687,76.5,33703,51.9,0,0
3/26/22,65+,"Other, non-Latinx",3206,7886,99,6737,99,3997,99,0,0
3/26/22,50-64,All,439599,394135,89.7,366267,83.3,228384,52,0,0
3/26/22,30-49,"White, non-Latinx",310259,236572,76.2,220675,71.1,150038,48.4,0,0
3/26/22,0-4,Latinx,54903,0,0,0,0,0,0,0,0
3/26/22,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
3/26/22,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
3/26/22,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
3/26/22,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
3/26/22,0-4,Unknown,,0,,0,,0,,0,
3/26/22,0-4,All,162797,0,0,0,0,0,0,0,0
3/26/22,30-49,Unknown,,30786,,25120,,7278,,0,
3/26/22,30-49,Latinx,226340,196913,87,179692,79.4,84288,37.2,0,0
3/26/22,18-29,"White, non-Latinx",187581,145783,77.7,126697,67.5,64095,34.2,0,0
3/26/22,50-64,"White, non-Latinx",149921,117454,78.3,110828,73.9,78740,52.5,0,0
3/26/22,17-Dec,All,180859,142421,78.7,127129,70.3,31808,17.6,0,0
3/26/22,30-49,"Other, non-Latinx",10186,30313,99,25654,99,9076,89.1,0,0
3/26/22,65+,Latinx,71039,55717,78.4,52126,73.4,39384,55.4,0,0
3/26/22,50-64,Latinx,114048,105443,92.5,98716,86.6,62502,54.8,0,0
3/26/22,18-29,"Asian, non-Latinx",41068,41838,99,35546,86.6,19422,47.3,0,0
3/26/22,65+,"Asian, non-Latinx",26955,19828,73.6,18553,68.8,14999,55.6,0,0
3/26/22,65+,"Black, non-Latinx",125967,91770,72.9,86651,68.8,64205,51,0,0
3/26/22,18-29,All,526788,427513,81.2,366815,69.6,147403,28,0,0
3/26/22,50-64,"Black, non-Latinx",145449,117502,80.8,109728,75.4,61681,42.4,0,0
3/26/22,65+,All,362629,286930,79.1,268043,73.9,203179,56,0,0
3/26/22,18-29,"Other, non-Latinx",11506,21792,99,17077,99,4570,39.7,0,0
3/26/22,18-29,Latinx,147161,128357,87.2,113859,77.4,40898,27.8,0,0
3/26/22,18-29,Unknown,,19060,,14827,,3316,,0,
3/26/22,50-64,"Other, non-Latinx",3063,13745,99,11667,99,4945,99,0,0
3/26/22,18-29,"Black, non-Latinx",139472,70683,50.7,58809,42.2,15102,10.8,0,0
3/26/22,65+,"White, non-Latinx",135462,100972,74.5,95273,70.3,76866,56.7,0,0
3/26/22,11-May,"Other, non-Latinx",6225,3524,56.6,2934,47.1,3,0,0,0
3/26/22,11-May,"White, non-Latinx",43777,25752,58.8,23743,54.2,99,0.2,0,0
3/26/22,17-Dec,"Asian, non-Latinx",8804,7862,89.3,7407,84.1,2802,31.8,0,0
3/26/22,11-May,"Black, non-Latinx",66458,21553,32.4,17079,25.7,48,0.1,0,0
3/26/22,17-Dec,"Black, non-Latinx",57964,32442,56,27872,48.1,4221,7.3,0,0
3/26/22,11-May,All,210448,106586,50.6,92192,43.8,375,0.2,0,0
3/26/22,11-May,"Asian, non-Latinx",10651,7412,69.6,6801,63.9,41,0.4,0,0
3/26/22,11-May,Latinx,83432,44930,53.9,38921,46.6,179,0.2,0,0
3/26/22,17-Dec,Latinx,76627,67869,88.6,61430,80.2,13748,17.9,0,0
3/26/22,17-Dec,Unknown,,3185,,2451,,542,,0,
3/26/22,17-Dec,"Other, non-Latinx",3047,5151,99,4118,99,728,23.9,0,0
3/26/22,11-May,Unknown,,3415,,2714,,5,,0,
3/26/22,17-Dec,"White, non-Latinx",35643,25912,72.7,23851,66.9,9767,27.4,0,0
3/26/22,30-49,All,809519,676266,83.5,616215,76.1,326587,40.3,0,0
4/2/22,50-64,All,439599,394404,89.7,366660,83.4,229776,52.3,0,0
4/2/22,30-49,"Black, non-Latinx",197825,127805,64.6,115633,58.5,42639,21.6,0,0
4/2/22,18-29,Unknown,,19089,,14847,,3336,,0,
4/2/22,18-29,All,526788,427995,81.2,367287,69.7,148369,28.2,0,0
4/2/22,18-29,"White, non-Latinx",187581,145877,77.8,126758,67.6,64381,34.3,0,0
4/2/22,30-49,"Other, non-Latinx",10186,30345,99,25677,99,9125,89.6,0,0
4/2/22,65+,"Asian, non-Latinx",26955,19849,73.6,18569,68.9,15060,55.9,0,0
4/2/22,30-49,"Asian, non-Latinx",64910,54132,83.4,49712,76.6,33830,52.1,0,0
4/2/22,0-4,Latinx,54903,0,0,0,0,0,0,0,0
4/2/22,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
4/2/22,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
4/2/22,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
4/2/22,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
4/2/22,0-4,Unknown,,0,,0,,0,,0,
4/2/22,0-4,All,162797,0,0,0,0,0,0,0,0
4/2/22,30-49,All,809519,676797,83.6,616777,76.2,328083,40.5,0,0
4/2/22,18-29,Latinx,147161,128467,87.3,113995,77.5,41249,28,0,0
4/2/22,50-64,"Asian, non-Latinx",27117,24774,91.4,22799,84.1,16328,60.2,0,0
4/2/22,65+,All,362629,287142,79.2,268376,74,204117,56.3,0,0
4/2/22,65+,"Black, non-Latinx",125967,91831,72.9,86752,68.9,64541,51.2,0,0
4/2/22,30-49,Unknown,,30827,,25154,,7314,,0,
4/2/22,18-29,"Other, non-Latinx",11506,21815,99,17098,99,4614,40.1,0,0
4/2/22,30-49,Latinx,226340,197053,87.1,179832,79.5,84754,37.4,0,0
4/2/22,18-29,"Black, non-Latinx",139472,70851,50.8,59022,42.3,15271,10.9,0,0
4/2/22,50-64,"Black, non-Latinx",145449,117614,80.9,109869,75.5,62210,42.8,0,0
4/2/22,50-64,"White, non-Latinx",149921,117500,78.4,110981,74,79056,52.7,0,0
4/2/22,65+,Unknown,,10772,,8707,,3746,,0,
4/2/22,65+,Latinx,71039,55747,78.5,52155,73.4,39583,55.7,0,0
4/2/22,50-64,Latinx,114048,105499,92.5,98769,86.6,62896,55.1,0,0
4/2/22,50-64,Unknown,,15257,,12564,,4298,,0,
4/2/22,65+,"White, non-Latinx",135462,101047,74.6,95448,70.5,77166,57,0,0
4/2/22,50-64,"Other, non-Latinx",3063,13760,99,11678,99,4988,99,0,0
4/2/22,65+,"Other, non-Latinx",3206,7896,99,6745,99,4021,99,0,0
4/2/22,30-49,"White, non-Latinx",310259,236635,76.3,220769,71.2,150421,48.5,0,0
4/2/22,18-29,"Asian, non-Latinx",41068,41896,99,35567,86.6,19518,47.5,0,0
4/2/22,11-May,"Black, non-Latinx",66458,21701,32.7,17301,26,50,0.1,0,0
4/2/22,11-May,"Asian, non-Latinx",10651,7437,69.8,6839,64.2,41,0.4,0,0
4/2/22,17-Dec,Unknown,,3191,,2457,,546,,0,
4/2/22,17-Dec,All,180859,142627,78.9,127438,70.5,32264,17.8,0,0
4/2/22,11-May,"White, non-Latinx",43777,25800,58.9,23831,54.4,99,0.2,0,0
4/2/22,17-Dec,"Other, non-Latinx",3047,5155,99,4123,99,734,24.1,0,0
4/2/22,17-Dec,"White, non-Latinx",35643,25926,72.7,23872,67,9852,27.6,0,0
4/2/22,11-May,Unknown,,3428,,2725,,5,,0,
4/2/22,17-Dec,"Asian, non-Latinx",8804,7866,89.3,7421,84.3,2831,32.2,0,0
4/2/22,11-May,All,210448,106987,50.8,92836,44.1,381,0.2,0,0
4/2/22,17-Dec,"Black, non-Latinx",57964,32540,56.1,28025,48.3,4307,7.4,0,0
4/2/22,11-May,Latinx,83432,45082,54,39193,47,183,0.2,0,0
4/2/22,11-May,"Other, non-Latinx",6225,3539,56.9,2947,47.3,3,0,0,0
4/2/22,17-Dec,Latinx,76627,67949,88.7,61540,80.3,13994,18.3,0,0
4/9/22,50-64,"Black, non-Latinx",145449,117703,80.9,109966,75.6,62655,43.1,0,0
4/9/22,50-64,"Other, non-Latinx",3063,13778,99,11692,99,5014,99,0,0
4/9/22,18-29,All,526788,428504,81.3,367739,69.8,149212,28.3,0,0
4/9/22,30-49,"Other, non-Latinx",10186,30375,99,25691,99,9171,90,0,0
4/9/22,50-64,Latinx,114048,105554,92.6,98825,86.7,63257,55.5,0,0
4/9/22,50-64,All,439599,394682,89.8,367043,83.5,230995,52.5,0,0
4/9/22,65+,"Asian, non-Latinx",26955,19861,73.7,18595,69,15125,56.1,0,0
4/9/22,50-64,"White, non-Latinx",149921,117565,78.4,111161,74.1,79357,52.9,0,0
4/9/22,18-29,"Other, non-Latinx",11506,21832,99,17119,99,4646,40.4,0,0
4/9/22,65+,Latinx,71039,55780,78.5,52203,73.5,39797,56,0,0
4/9/22,18-29,Latinx,147161,128607,87.4,114119,77.5,41553,28.2,0,0
4/9/22,30-49,All,809519,677277,83.7,617253,76.2,329384,40.7,0,0
4/9/22,18-29,Unknown,,19120,,14861,,3348,,0,
4/9/22,0-4,Latinx,54903,0,0,0,0,0,0,0,0
4/9/22,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
4/9/22,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
4/9/22,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
4/9/22,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
4/9/22,0-4,Unknown,,0,,0,,0,,0,
4/9/22,0-4,All,162797,0,0,0,0,0,0,0,0
4/9/22,65+,"Black, non-Latinx",125967,91894,73,86841,68.9,64904,51.5,0,0
4/9/22,50-64,Unknown,,15288,,12573,,4324,,0,
4/9/22,18-29,"Asian, non-Latinx",41068,41948,99,35598,86.7,19598,47.7,0,0
4/9/22,18-29,"White, non-Latinx",187581,145972,77.8,126833,67.6,64618,34.4,0,0
4/9/22,30-49,"White, non-Latinx",310259,236708,76.3,220880,71.2,150727,48.6,0,0
4/9/22,30-49,Unknown,,30872,,25183,,7336,,0,
4/9/22,30-49,"Asian, non-Latinx",64910,54161,83.4,49722,76.6,33945,52.3,0,0
4/9/22,65+,"White, non-Latinx",135462,101150,74.7,95689,70.6,77559,57.3,0,0
4/9/22,18-29,"Black, non-Latinx",139472,71025,50.9,59209,42.5,15449,11.1,0,0
4/9/22,30-49,Latinx,226340,197175,87.1,179953,79.5,85197,37.6,0,0
4/9/22,30-49,"Black, non-Latinx",197825,127986,64.7,115824,58.5,43008,21.7,0,0
4/9/22,65+,Unknown,,10788,,8713,,3763,,0,
4/9/22,65+,All,362629,287380,79.2,268797,74.1,205196,56.6,0,0
4/9/22,65+,"Other, non-Latinx",3206,7907,99,6756,99,4048,99,0,0
4/9/22,50-64,"Asian, non-Latinx",27117,24794,91.4,22826,84.2,16388,60.4,0,0
4/9/22,11-May,Unknown,,3441,,2741,,5,,0,
4/9/22,17-Dec,"Asian, non-Latinx",8804,7872,89.4,7424,84.3,2862,32.5,0,0
4/9/22,17-Dec,Unknown,,3197,,2460,,553,,0,
4/9/22,17-Dec,"Other, non-Latinx",3047,5160,99,4124,99,741,24.3,0,0
4/9/22,11-May,"White, non-Latinx",43777,25863,59.1,23895,54.6,101,0.2,0,0
4/9/22,11-May,"Black, non-Latinx",66458,21802,32.8,17441,26.2,50,0.1,0,0
4/9/22,11-May,"Asian, non-Latinx",10651,7452,70,6859,64.4,41,0.4,0,0
4/9/22,11-May,"Other, non-Latinx",6225,3554,57.1,2959,47.5,3,0,0,0
4/9/22,17-Dec,All,180859,142784,78.9,127641,70.6,32716,18.1,0,0
4/9/22,11-May,All,210448,107373,51,93336,44.4,387,0.2,0,0
4/9/22,17-Dec,"White, non-Latinx",35643,25939,72.8,23879,67,9924,27.8,0,0
4/9/22,17-Dec,Latinx,76627,68004,88.7,61646,80.4,14259,18.6,0,0
4/9/22,17-Dec,"Black, non-Latinx",57964,32612,56.3,28108,48.5,4377,7.6,0,0
4/9/22,11-May,Latinx,83432,45261,54.2,39441,47.3,187,0.2,0,0
4/16/22,50-64,"Black, non-Latinx",145449,117796,81,110078,75.7,63085,43.4,0,0
4/16/22,18-29,"White, non-Latinx",187581,146044,77.9,126875,67.6,64850,34.6,0,0
4/16/22,30-49,"Asian, non-Latinx",64910,54190,83.5,49739,76.6,34037,52.4,0,0
4/16/22,65+,Unknown,,10798,,8719,,3788,,0,
4/16/22,30-49,"White, non-Latinx",310259,236775,76.3,220946,71.2,151034,48.7,0,0
4/16/22,17-Dec,"Black, non-Latinx",57964,32670,56.4,28167,48.6,4471,7.7,0,0
4/16/22,30-49,Latinx,226340,197350,87.2,180048,79.5,85567,37.8,0,0
4/16/22,30-49,All,809519,677767,83.7,617638,76.3,330582,40.8,0,0
4/16/22,50-64,All,439599,394986,89.9,367400,83.6,232167,52.8,0,0
4/16/22,50-64,Latinx,114048,105636,92.6,98876,86.7,63598,55.8,0,0
4/16/22,18-29,"Asian, non-Latinx",41068,41964,99,35614,86.7,19703,48,0,0
4/16/22,0-4,Latinx,54903,0,0,0,0,0,0,0,0
4/16/22,0-4,"Black, non-Latinx",47946,0,0,0,0,0,0,0,0
4/16/22,0-4,"White, non-Latinx",42995,0,0,0,0,0,0,0,0
4/16/22,0-4,"Asian, non-Latinx",9998,0,0,0,0,0,0,0,0
4/16/22,0-4,"Other, non-Latinx",6925,0,0,0,0,0,0,0,0
4/16/22,0-4,Unknown,,0,,0,,0,,0,
4/16/22,0-4,All,162797,0,0,0,0,0,0,0,0
4/16/22,30-49,"Black, non-Latinx",197825,128143,64.8,115992,58.6,43361,21.9,0,0
4/16/22,18-29,"Black, non-Latinx",139472,71172,51,59355,42.6,15612,11.2,0,0
4/16/22,65+,"Black, non-Latinx",125967,91955,73,86942,69,65271,51.8,0,0
4/16/22,30-49,"Other, non-Latinx",10186,30401,99,25708,99,9214,90.5,0,0
4/16/22,18-29,All,526788,428953,81.4,368029,69.9,150023,28.5,0,0
4/16/22,18-29,"Other, non-Latinx",11506,21856,99,17134,99,4671,40.6,0,0
4/16/22,65+,Latinx,71039,55828,78.6,52260,73.6,40009,56.3,0,0
4/16/22,18-29,Latinx,147161,128766,87.5,114181,77.6,41823,28.4,0,0
4/16/22,65+,"Other, non-Latinx",3206,7921,99,6774,99,4081,99,0,0
4/16/22,50-64,Unknown,,15307,,12583,,4350,,0,
4/16/22,65+,"White, non-Latinx",135462,101227,74.7,95906,70.8,77863,57.5,0,0
4/16/22,50-64,"Other, non-Latinx",3063,13800,99,11708,99,5040,99,0,0
4/16/22,18-29,Unknown,,19151,,14870,,3364,,0,
4/16/22,65+,"Asian, non-Latinx",26955,19891,73.8,18638,69.1,15203,56.4,0,0
4/16/22,30-49,Unknown,,30908,,25205,,7369,,0,
4/16/22,50-64,"White, non-Latinx",149921,117628,78.5,111302,74.2,79637,53.1,0,0
4/16/22,65+,All,362629,287620,79.3,269239,74.2,206215,56.9,0,0
4/16/22,50-64,"Asian, non-Latinx",27117,24819,91.5,22853,84.3,16457,60.7,0,0
4/16/22,11-May,"White, non-Latinx",43777,25928,59.2,23961,54.7,102,0.2,0,0
4/16/22,11-May,Latinx,83432,45442,54.5,39604,47.5,189,0.2,0,0
4/16/22,17-Dec,Unknown,,3211,,2462,,557,,0,
4/16/22,11-May,"Black, non-Latinx",66458,21870,32.9,17532,26.4,52,0.1,0,0
4/16/22,17-Dec,All,180859,142978,79.1,127806,70.7,33365,18.4,0,0
4/16/22,11-May,Unknown,,3454,,2748,,5,,0,
4/16/22,11-May,"Asian, non-Latinx",10651,7485,70.3,6881,64.6,43,0.4,0,0
4/16/22,17-Dec,"Asian, non-Latinx",8804,7886,89.6,7436,84.5,2917,33.1,0,0
4/16/22,11-May,"Other, non-Latinx",6225,3570,57.3,2978,47.8,3,0,0,0
4/16/22,17-Dec,Latinx,76627,68087,88.9,61713,80.5,14652,19.1,0,0
4/16/22,17-Dec,"White, non-Latinx",35643,25955,72.8,23903,67.1,10010,28.1,0,0
4/16/22,11-May,All,210448,107749,51.2,93704,44.5,394,0.2,0,0
