Date,Cases Rate - Total,Deaths Rate - Total,Hospitalizations Rate - Total,Cases Rate - Age 0-17,Cases Rate - Age 18-29,Cases Rate - Age 30-39,Cases Rate - Age 40-49,Cases Rate - Age 50-59,Cases Rate - Age 60-69,Cases Rate - Age 70-79,Cases Rate -  Age 80+,Cases Rate - Female,Cases Rate - Male,Cases Rate - Latinx,Cases Rate - Asian Non-Latinx,Cases Rate - Black Non-Latinx,Cases Rate - White Non-Latinx,Cases Rate - Other Race Non-Latinx,Deaths Rate - Age 0-17,Deaths Rate - Age 18-29,Deaths Rate - Age 30-39,Deaths Rate - Age 40-49,Deaths Rate - Age 50-59,Deaths Rate - Age 60-69,Deaths Rate - Age 70-79,Deaths Rate - Age 80+,Deaths Rate - Female,Deaths Rate - Male,Deaths Rate - Latinx,Deaths Rate - Asian Non-Latinx,Deaths Rate - Black Non-Latinx,Deaths Rate - White Non-Latinx,Deaths Rate - Other Race Non-Latinx,Hospitalizations Rate -  Age 0-17,Hospitalizations Rate -  Age 18-29,Hospitalizations Rate -  Age 30-39,Hospitalizations Rate -  Age 40-49,Hospitalizations Rate -  Age 50-59,Hospitalizations Rate -  Age 60-69,Hospitalizations Rate -  Age 70-79,Hospitalizations Rate -  Age 80+,Hospitalizations Rate -  Female,Hospitalizations Rate -  Male,Hospitalizations Rate -  Latinx,Hospitalizations Rate -  Asian Non-Latinx,Hospitalizations Rate -  Black Non-Latinx,Hospitalizations Rate -  White Non-Latinx,Hospitalizations Rate -  Other Race Non-Latinx,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Female,Cases - Male,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Female,Deaths - Male,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx
12/23/21,191.9,0.46,4.84,133.4,280.2,279.5,217,152.2,102.2,66.68,71.08,205.2,176.4,87.2,85.71,174.9,151,402.6,0,0,0.13,0.04,0.68,1.25,2.21,3.57,0.41,0.51,0.28,0.08,0.73,0.48,0.12,1.33,2.79,2.91,4.2,7.08,9.13,13.06,17.86,4.65,5.03,3.33,1.19,8.78,2.71,5.5,5193.4,12.4,130.9,732.1,1549.3,1275.6,730.1,476.4,268.7,103.6,56.9,2844.7,2327.7,677.3,154.1,1371.4,1358.6,481,0,0,0.6,0.1,2.1,3.3,3.4,2.9,5.7,6.7,2.1,0.1,5.7,4.3,0.1,7.3,15.4,13.3,14.1,22.1,24,20.3,14.3,64.4,66.4,25.9,2.1,68.9,24.4,6.6
12/24/21,193.4,0.5,5.15,134,275.8,278.3,223.3,160.1,106.7,69.62,75.19,206.7,177.8,89.85,85.63,177.7,150,423.4,0,0,0.06,0.08,0.5,1.52,2.21,5,0.44,0.56,0.33,0.32,0.73,0.51,0.12,1.48,2.95,3.01,4.88,7.44,9.56,13.24,19.82,5.02,5.29,3.38,1.03,9.56,2.89,5.86,5232.6,13.6,139.4,735.4,1525,1270.1,751.3,501,280.7,108.1,60.1,2865.3,2346.6,697.9,154,1393.3,1350.1,505.9,0,0,0.3,0.3,1.6,4,3.4,4,6.1,7.4,2.6,0.6,5.7,4.6,0.1,8.1,16.3,13.7,16.4,23.3,25.1,20.6,15.9,69.6,69.9,26.3,1.9,75,26,7
12/25/21,186.6,0.56,5.47,129.3,263,267.2,215.5,156.6,106,70.72,76.8,199.3,171.7,88.86,81.74,173.2,143,411.7,0,0,0.06,0.17,0.5,1.68,2.58,5.36,0.53,0.6,0.4,0.32,0.82,0.52,0.24,1.54,3.2,3.32,4.84,8.03,9.83,14.35,21.61,5.37,5.58,3.4,1.19,10.16,3.11,7.41,5049.4,15.1,148.1,709.7,1454.3,1219.4,725.1,490,278.9,109.9,61.4,2762.7,2266.4,690.1,147,1358.7,1286.7,491.9,0,0,0.3,0.6,1.6,4.4,4,4.3,7.3,7.9,3.1,0.6,6.4,4.7,0.3,8.4,17.7,15.1,16.3,25.1,25.9,22.3,17.3,74.4,73.7,26.4,2.1,79.7,28,8.9
12/26/21,196.5,0.55,5.95,135.2,273.5,278.3,230.7,167.7,114.7,78.17,84.3,209.5,181.2,99.27,85.31,180.9,147.6,443,0,0,0.06,0.21,0.37,1.74,2.58,5.36,0.49,0.62,0.39,0.32,0.86,0.48,0.36,1.74,3.33,3.63,4.93,8.58,11.08,15.91,23.93,6.02,5.88,3.59,1.03,11.22,3.25,8.49,5316.7,15,161,742.4,1512.4,1269.7,776.3,524.7,301.6,121.4,67.4,2903.4,2391.9,771,153.4,1418.9,1328,529.3,0,0,0.3,0.7,1.1,4.6,4,4.3,6.9,8.1,3,0.6,6.7,4.3,0.4,9.6,18.4,16.6,16.6,26.9,29.1,24.7,19.1,83.4,77.6,27.9,1.9,88,29.3,10.1
12/27/21,214.6,0.58,6.57,152.4,286,296.3,254.5,190.7,136.1,93.72,98.95,230.1,196.5,120.2,95.64,194.6,151.7,475.7,0,0,0.06,0.21,0.37,1.79,2.48,6.07,0.51,0.65,0.4,0.32,0.93,0.48,0.24,2.06,3.69,4.2,5.69,8.49,12.38,17.29,27.33,6.78,6.35,3.99,1.11,12.31,3.56,10.04,5806.6,15.6,177.9,836.9,1581.6,1352,856.1,596.9,357.9,145.6,79.1,3190,2594.1,933.3,172,1526.4,1365.7,568.3,0,0,0.3,0.7,1.1,4.7,3.9,4.9,7,8.6,3.1,0.6,7.3,4.3,0.3,11.3,20.4,19.1,19.1,26.6,32.6,26.9,21.9,94,83.9,31,2,96.6,32,12
12/28/21,233.1,0.61,6.82,202.3,290.7,300.7,269.5,208.1,150.1,110.8,113.6,251.7,211.8,150.2,103,209.9,153.2,499.4,0,0,0.09,0.21,0.41,1.9,2.58,6.25,0.54,0.68,0.44,0.32,0.97,0.51,0.24,2.06,3.98,4.41,5.77,8.72,12.98,17.11,29.65,7.13,6.49,4.03,1.35,13.08,3.57,9.57,6307.1,16.4,184.6,1110.7,1607.4,1372.3,906.7,651.3,394.7,172.1,90.9,3489.3,2795.6,1166.6,185.3,1646.3,1378.6,596.6,0,0,0.4,0.7,1.3,5,4,5,7.4,9,3.4,0.6,7.6,4.6,0.3,11.3,22,20.1,19.4,27.3,34.1,26.6,23.7,98.9,85.7,31.3,2.4,102.6,32.1,11.4
12/29/21,242.8,0.58,7.34,225.8,286.1,299.9,279.3,223.3,166,128.4,131.1,262.7,220.3,169.5,109.5,214,149.1,487.4,0,0.03,0.09,0.21,0.5,1.85,2.21,5.72,0.52,0.65,0.42,0.32,0.95,0.46,0.24,2.08,4.34,4.51,5.52,9.17,14.39,19.59,33.93,7.66,7.01,4.23,1.51,14.39,3.83,9.45,6571,15.7,198.7,1239.4,1581.7,1368.7,939.9,699,436.6,199.4,104.9,3642,2908,1316.3,197,1678.4,1342.1,582.3,0,0.1,0.4,0.7,1.6,4.9,3.4,4.6,7.1,8.6,3.3,0.6,7.4,4.1,0.3,11.4,24,20.6,18.6,28.7,37.9,30.4,27.1,106.1,92.6,32.9,2.7,112.9,34.4,11.3
12/30/21,248.3,0.56,7.98,245.1,279.9,293.1,281.6,234,177.1,142.4,149.8,269.2,224.9,185,114.2,211.8,145.6,465.5,0,0.03,0.09,0.25,0.46,1.52,2.39,5.89,0.47,0.66,0.48,0.4,0.89,0.4,0.24,2.26,4.57,4.82,6.24,9.68,15.64,20.6,39.65,8.18,7.76,4.56,1.99,15.67,4.11,10.04,6719.3,15.3,215.9,1345.6,1547.6,1337.6,947.6,732.4,465.9,221.1,119.9,3730.9,2968.4,1436.6,205.4,1660.9,1310.3,556.1,0,0.1,0.4,0.9,1.4,4,3.7,4.7,6.6,8.7,3.7,0.7,7,3.6,0.3,12.4,25.3,22,21,30.3,41.1,32,31.7,113.4,102.4,35.4,3.6,122.9,37,12
12/31/21,255,0.6,8.29,254.7,283.9,296.6,289.4,239.7,185.4,152.5,160.2,276.6,230.7,195.9,120.7,209.5,147.3,454.8,0,0.03,0.09,0.25,0.59,1.47,2.94,5.54,0.46,0.74,0.44,0.24,1.02,0.44,0.24,2.29,4.65,5.04,6.11,10.22,15.92,22.35,42.15,8.5,8.06,4.82,2.38,16.07,4.37,10.4,6900.1,16.1,224.3,1398.6,1570,1353.4,973.7,750.1,487.6,236.9,128.1,3834.4,3044.4,1521.6,217,1643,1325.6,543.3,0,0.1,0.4,0.9,1.9,3.9,4.6,4.4,6.4,9.7,3.4,0.4,8,4,0.3,12.6,25.7,23,20.6,32,41.9,34.7,33.7,117.9,106.4,37.4,4.3,126,39.3,12.4
1/1/22,257.2,0.61,8.46,257.5,284.6,298.7,292.5,242.7,187.7,153.1,164.3,279.1,232.6,198.2,122.6,208.8,148.4,454.2,0,0.03,0.09,0.21,0.68,1.41,2.94,5.89,0.47,0.75,0.4,0.32,1.09,0.44,0.12,2.29,4.62,5.17,6.2,10.41,15.7,23.36,45.01,8.71,8.19,5.33,2.54,16.32,4.22,9.69,6959.4,16.4,228.9,1413.7,1573.9,1363.1,984.3,759.6,493.6,237.9,131.4,3868.4,3070.3,1539.3,220.4,1637.3,1335.9,542.6,0,0.1,0.4,0.7,2.1,3.7,4.6,4.7,6.6,9.9,3.1,0.6,8.6,4,0.1,12.6,25.6,23.6,20.9,32.6,41.3,36.3,36,120.7,108.1,41.4,4.6,128,38,11.6
1/2/22,255.6,0.65,8.57,265.4,278,291.9,287.7,242.9,186.8,152.2,164.5,277.6,231,197.2,125.7,202.1,147.5,448.7,0.03,0.05,0.13,0.21,0.73,1.47,3.03,6.43,0.53,0.79,0.46,0.32,1.15,0.49,0,2.26,4.55,5.42,5.99,10.54,16.13,23.45,46.97,8.61,8.54,5.68,2.62,16.08,4.43,10.28,6916.1,17.7,232,1457.1,1537.4,1332,968,760.3,491.1,236.4,131.6,3848,3048.9,1531.9,226,1585.1,1327.4,536,0.1,0.3,0.6,0.7,2.3,3.9,4.7,5.1,7.3,10.4,3.6,0.6,9,4.4,0,12.4,25.1,24.7,20.1,33,42.4,36.4,37.6,119.3,112.7,44.1,4.7,126.1,39.9,12.3
1/3/22,256.9,0.69,8.6,285.7,272,281.3,282.6,246.7,189.6,150.1,171.3,278.6,232.6,200.3,132.4,194.4,149.4,455.4,0.03,0.05,0.13,0.25,0.78,1.68,3.03,6.61,0.57,0.82,0.48,0.24,1.22,0.51,0.24,2.13,4.73,5.13,5.9,11,15.59,23.45,49.47,8.73,8.46,5.72,2.78,15.88,4.65,9.81,6950.4,18.7,232.7,1568.6,1504,1283.9,950.9,772,498.6,233.1,137,3861.9,3070.4,1556,238.1,1525,1344.9,544,0.1,0.3,0.6,0.9,2.4,4.4,4.7,5.3,7.9,10.9,3.7,0.4,9.6,4.6,0.3,11.7,26.1,23.4,19.9,34.4,41,36.4,39.6,121,111.7,44.4,5,124.6,41.9,11.7
1/4/22,252.3,0.78,9,279.2,262,274.5,275.6,248.9,192.9,151.4,178.4,272.4,229.8,192.7,138.5,183.5,149.4,440.4,0.03,0.05,0.09,0.34,0.82,1.79,3.49,8.04,0.7,0.87,0.53,0.24,1.4,0.57,0.24,2.19,4.83,5.17,6.03,11.82,16.02,24.92,53.76,9.28,8.71,6.27,2.62,16.19,5.02,10.76,6827.1,21.1,243.6,1532.7,1448.6,1252.6,927.4,778.9,507.3,235.1,142.7,3775.9,3032.9,1497,249,1439.1,1344.7,526.1,0.1,0.3,0.4,1.1,2.6,4.7,5.4,6.4,9.7,11.4,4.1,0.4,11,5.1,0.3,12,26.7,23.6,20.3,37,42.1,38.7,43,128.6,115,48.7,4.7,127,45.1,12.9
1/5/22,238.9,0.83,9.1,261.3,248.1,257.8,260.7,239.6,185.4,146.1,173.4,256.9,218.7,183.6,135.2,167.4,145.1,421,0.03,0.03,0.06,0.47,0.87,1.74,3.68,9.11,0.69,0.97,0.59,0.32,1.4,0.65,0.24,2.08,4.55,5.2,6.16,12.42,16.89,25.02,53.76,9.33,8.86,6.53,2.54,16.01,4.98,12.56,6464.6,22.4,246.3,1434.7,1371.6,1176.6,877.1,749.7,487.7,227,138.7,3561.1,2886.7,1425.9,243.1,1312.7,1305.9,503,0.1,0.1,0.3,1.6,2.7,4.6,5.7,7.3,9.6,12.9,4.6,0.6,11,5.9,0.3,11.4,25.1,23.7,20.7,38.9,44.4,38.9,43,129.3,117,50.7,4.6,125.6,44.9,15
1/6/22,226.1,0.95,9.08,241.8,234.7,246,247.5,228.3,177.6,140.1,170.9,241.8,208.6,173.7,133.1,154,139.9,407.3,0.03,0.05,0.03,0.55,1.14,2.01,3.86,10.54,0.88,1.03,0.61,0.4,1.68,0.75,0.24,1.98,4.37,5.1,6.03,12.46,16.89,25.84,54.3,9.41,8.73,6.64,2.46,15.61,5.21,12.08,6117.6,25.7,245.7,1327.6,1297.6,1122.4,832.7,714.4,467.1,217.6,136.7,3351,2752.7,1349.3,239.3,1207.6,1259,486.6,0.1,0.3,0.1,1.9,3.6,5.3,6,8.4,12.1,13.6,4.7,0.7,13.1,6.7,0.3,10.9,24.1,23.3,20.3,39,44.4,40.1,43.4,130.4,115.3,51.6,4.4,122.4,46.9,14.4
1/7/22,224.2,1.02,9.03,239,232.5,242.8,243.4,228.8,178.3,140.5,171.1,239.8,206.9,170.7,134,150.3,141.4,401.2,0.03,0.05,0.03,0.51,1.19,2.23,3.86,12.14,0.98,1.06,0.7,0.32,1.73,0.81,0.48,1.77,4.24,5.04,5.99,12.28,17.65,25.84,53.94,9.29,8.76,6.77,2.46,15.16,5.27,12.68,6066.4,27.6,244.4,1312.1,1285.7,1107.9,819,716,469,218.3,136.9,3323.3,2731.1,1325.9,241,1178.9,1272.7,479.3,0.1,0.3,0.1,1.7,3.7,5.9,6,9.7,13.6,14,5.4,0.6,13.6,7.3,0.6,9.7,23.4,23,20.1,38.4,46.4,40.1,43.1,128.7,115.6,52.6,4.4,118.9,47.4,15.1
1/8/22,231.8,1.06,9,245.8,239.9,251.4,254.5,235.5,186.1,146.1,173.2,247.8,214.1,177.8,142.8,150.1,146.9,415.3,0.03,0.05,0.03,0.55,1.1,2.39,3.86,13.22,1.04,1.08,0.7,0.24,1.84,0.86,0.48,1.59,3.98,4.79,5.9,12.42,18.9,24.74,55.19,9.29,8.69,6.58,2.62,14.75,5.54,13.51,6272.7,28.7,243.6,1349.6,1326.3,1147,856.4,737,489.4,227,138.6,3434.6,2826,1381,256.9,1177.6,1321.7,496.1,0.1,0.3,0.1,1.9,3.4,6.3,6,10.6,14.4,14.3,5.4,0.4,14.4,7.7,0.6,8.7,22,21.9,19.9,38.9,49.7,38.4,44.1,128.7,114.7,51.1,4.7,115.7,49.9,16.1
1/9/22,220.8,1.08,8.76,231.9,226.5,238.6,241.7,225,181.3,144.9,173.1,235.6,204.3,170.9,137,142.7,138.8,385.5,0,0.05,0,0.51,1.1,2.34,4.05,14.29,1.05,1.11,0.77,0.24,1.86,0.86,0.48,1.54,3.9,4.16,5.65,12.19,18.52,24.56,55.01,9.13,8.36,6.35,2.62,14.41,5.37,12.91,5973.6,29.3,237,1273.1,1252.4,1089,813.1,704.1,476.9,225.1,138.4,3265,2697,1327.4,246.4,1119.3,1249.4,460.6,0,0.3,0,1.7,3.4,6.1,6.3,11.4,14.6,14.7,6,0.4,14.6,7.7,0.6,8.4,21.6,19,19,38.1,48.7,38.1,44,126.6,110.3,49.3,4.7,113,48.3,15.4
1/10/22,196.2,1.12,8.59,198.1,200.5,210.9,216.6,202.6,166.2,140.2,163.6,208.1,182.9,152.8,124.7,125.4,125.3,324.9,0,0.05,0.03,0.55,1,2.12,4.6,15.18,1.09,1.15,0.81,0.32,1.82,0.97,0.36,1.48,3.54,4.23,5.22,11.96,18.41,24.46,55.19,8.9,8.26,6.42,2.7,14.21,5.1,12.44,5307.9,30.3,232.6,1087.4,1108.6,962.6,728.7,634,437.1,217.7,130.9,2884.6,2413.6,1186.7,224.3,983.3,1127.4,388.1,0,0.3,0.1,1.9,3.1,5.6,7.1,12.1,15.1,15.1,6.3,0.6,14.3,8.7,0.4,8.1,19.6,19.3,17.6,37.4,48.4,38,44.1,123.4,109,49.9,4.9,111.4,45.9,14.9
1/11/22,169.1,1.1,8.16,157.6,172.7,181.6,192.8,178.4,151.2,129,149.7,178.7,158.4,132.9,110.8,103.1,110.1,285.4,0,0.05,0.03,0.55,1.05,1.96,4.23,15.54,1,1.2,0.75,0.4,1.8,0.92,0.48,1.3,2.97,3.79,5.14,11.09,18.09,24.28,53.4,8.22,8.09,6,3.1,13.46,4.86,11.84,4574.7,29.7,220.9,865,955.1,828.6,648.9,558.4,397.7,200.4,119.7,2477.3,2090.1,1031.9,199.3,808.7,990.7,341,0,0.3,0.1,1.9,3.3,5.1,6.6,12.4,13.9,15.9,5.9,0.7,14.1,8.3,0.6,7.1,16.4,17.3,17.3,34.7,47.6,37.7,42.7,114,106.7,46.6,5.6,105.6,43.7,14.1
1/12/22,154.4,1.16,7.71,156.6,150.1,160.9,174.1,158.7,138.2,122.4,146.3,162.2,145.7,123.8,106.8,92.17,101.3,252.9,0,0.05,0.06,0.51,1.1,2.39,4.87,14.82,1.09,1.23,0.81,0.56,1.89,0.95,0.48,1.33,2.82,3.41,4.8,10.32,16.78,23.27,51.97,7.82,7.59,5.76,3.34,12.31,4.9,10.52,4178,31.4,208.7,859.7,829.9,734.4,585.9,496.6,363.6,190.1,117,2248.1,1923.3,961.1,192,722.9,912,302.1,0,0.3,0.3,1.7,3.4,6.3,7.6,11.9,15.1,16.3,6.3,1,14.9,8.6,0.6,7.3,15.6,15.6,16.1,32.3,44.1,36.1,41.6,108.4,100.1,44.7,6,96.6,44.1,12.6
1/13/22,143.1,1.12,7.4,155.7,135,144.5,158.8,145.9,129.1,114.8,129,150.3,135.1,116.5,100.5,85.19,93.35,226.8,0,0.03,0.06,0.38,0.96,2.55,4.6,14.65,1.02,1.22,0.74,0.4,1.88,0.94,0.48,1.33,2.66,3.44,4.2,9.81,16.68,22.44,48.58,7.44,7.34,5.41,3.42,11.66,4.79,10.4,3873,30.3,200.1,855,746.6,659.3,534.4,456.6,339.4,178.3,103.1,2083.9,1783.1,905.1,180.7,668.1,840.1,271,0,0.1,0.3,1.3,3,6.7,7.1,11.7,14.1,16.1,5.7,0.7,14.7,8.4,0.6,7.3,14.7,15.7,14.1,30.7,43.9,34.9,38.9,103.1,96.9,42,6.1,91.4,43.1,12.4
1/14/22,133.8,1.04,7.03,153.8,121.8,134.6,145.9,132.1,120.9,107.8,125,139.7,127.3,111.8,97.23,77.94,87.43,207,0,0.03,0.09,0.47,0.78,2.17,4.97,12.68,0.93,1.16,0.68,0.48,1.77,0.86,0.24,1.38,2.79,3.41,4.12,8.76,15.59,19.68,48.58,7.07,6.99,5.21,3.65,10.84,4.6,9.93,3621.9,28.1,190.3,844.3,673.6,614.1,491,413.4,317.9,167.4,100,1936.7,1679.7,868.6,174.9,611.3,786.9,247.3,0,0.1,0.4,1.6,2.4,5.7,7.7,10.1,12.9,15.3,5.3,0.9,13.9,7.7,0.3,7.6,15.4,15.6,13.9,27.4,41,30.6,38.9,98,92.3,40.4,6.6,85,41.4,11.9
1/15/22,124.9,1.05,6.78,146,113.5,123.9,132,122.9,114.1,102.2,120.7,130,119.1,104.7,90.16,74.19,81.76,187.7,0,0.03,0.09,0.42,0.78,2.12,4.97,13.22,0.86,1.24,0.75,0.64,1.73,0.81,0.24,1.33,2.84,3.22,4.08,8.13,14.45,20.88,45.37,6.75,6.82,5.02,3.5,10.47,4.56,8.61,3378.7,28.3,183.6,801.7,627.4,565.4,444.1,384.6,300.1,158.7,96.6,1802,1571.4,813.3,162.1,581.9,735.9,224.3,0,0.1,0.4,1.4,2.4,5.6,7.7,10.6,11.9,16.4,5.9,1.1,13.6,7.3,0.3,7.3,15.7,14.7,13.7,25.4,38,32.4,36.3,93.6,90,39,6.3,82.1,41,10.3
1/16/22,120,1.08,6.47,141.7,107.7,118.7,126,119.2,110.4,98.41,115.9,125.2,114.2,102.3,87.86,71.7,78.29,172.1,0,0,0.09,0.42,0.87,2.12,4.97,14.11,0.92,1.24,0.7,0.79,1.88,0.79,0.24,1.3,2.64,3.29,4.29,7.94,13.2,19.41,42.86,6.45,6.49,4.87,3.57,9.96,4.32,7.89,3248.3,29.1,175.1,778.1,595.6,541.4,424,373.1,290.4,152.9,92.7,1736,1507.4,794.3,158,562.3,704.6,205.6,0,0,0.4,1.4,2.7,5.6,7.7,11.3,12.7,16.4,5.4,1.4,14.7,7.1,0.3,7.1,14.6,15,14.4,24.9,34.7,30.1,34.3,89.4,85.7,37.9,6.4,78.1,38.9,9.4
1/17/22,105.2,1.08,6.02,127,92.52,104.8,109.5,102.1,96.2,87.19,105.2,110,99.94,91.77,78.16,61.11,68.03,142.8,0,0,0.06,0.47,1.19,2.17,4.6,13.57,0.92,1.26,0.74,0.71,1.93,0.75,0.24,1.3,2.43,2.91,4.29,7.08,12.55,17.93,39.65,5.9,6.16,4.51,3.34,8.94,4.3,6.94,2847.4,29.3,163,697.1,511.6,478.1,368.3,319.6,253,135.4,84.1,1524.3,1319.1,712.7,140.6,479.3,612.3,170.6,0,0,0.3,1.6,3.7,5.7,7.1,10.9,12.7,16.6,5.7,1.3,15.1,6.7,0.3,7.1,13.4,13.3,14.4,22.1,33,27.9,31.7,81.7,81.3,35,6,70.1,38.7,8.3
1/18/22,96.3,1.09,5.61,124.6,83.3,93.95,97.7,90.29,84.9,78.26,95.37,100,92.12,85.68,75.23,55.61,62.64,118.5,0,0.03,0.09,0.34,1.19,2.44,4.78,12.86,0.93,1.27,0.79,0.71,1.88,0.78,0.36,1.2,2.35,3.01,3.91,6.48,12.06,16,35.54,5.54,5.67,4.34,3.18,8.01,4.16,6.22,2606,29.6,151.7,684.1,460.6,428.7,328.7,282.6,223.3,121.6,76.3,1386.3,1215.9,665.4,135.3,436.1,563.7,141.6,0,0.1,0.4,1.1,3.7,6.4,7.4,10.3,12.9,16.7,6.1,1.3,14.7,7,0.4,6.6,13,13.7,13.1,20.3,31.7,24.9,28.4,76.9,74.9,33.7,5.7,62.9,37.4,7.4
1/19/22,87.3,1.01,5.33,111.7,76.16,87.13,88.65,82.99,76.1,68.33,82.69,90.93,83.23,77.73,68.95,49.71,57.57,105.9,0,0.03,0.06,0.3,0.96,2.34,4.23,12.68,0.85,1.18,0.74,0.48,1.75,0.71,0.48,1.2,2.43,2.88,3.95,5.66,11.46,14.62,33.93,5.24,5.42,4.3,2.94,7.5,3.89,5.86,2362.4,27.3,144.1,613.1,421.1,397.6,298.3,259.7,200.1,106.1,66.1,1260.4,1098.6,603.7,124,389.9,518.1,126.6,0,0.1,0.3,1,3,6.1,6.6,10.1,11.7,15.6,5.7,0.9,13.7,6.4,0.6,6.6,13.4,13.1,13.3,17.7,30.1,22.7,27.1,72.6,71.6,33.4,5.3,58.9,35,7
1/20/22,78.69,1.05,4.9,100.6,69.16,80.33,79.65,72.76,66.54,60.42,79.3,81.68,75.32,70.54,63.71,43.86,53.97,93.03,0,0.03,0.09,0.3,0.82,2.44,4.32,13.93,0.94,1.17,0.72,0.56,1.89,0.71,0.48,1.12,2.14,2.6,3.99,5.25,10.05,13.7,31.43,4.82,4.98,4.14,2.78,6.78,3.57,5.5,2129.4,28.4,132.6,552.3,382.4,366.6,268,227.7,175,93.9,63.4,1132.1,994.1,547.9,114.6,344,485.7,111.1,0,0.1,0.4,1,2.6,6.4,6.7,11.1,13,15.4,5.6,1,14.9,6.4,0.6,6.1,11.9,11.9,13.4,16.4,26.4,21.3,25.1,66.9,65.7,32.1,5,53.1,32.1,6.6
1/21/22,70.91,1.08,4.6,89.41,63.53,72.54,71.54,66.14,59.97,53.16,71.8,73.84,67.59,63.72,58.86,39.24,49.24,82.39,0,0.03,0.06,0.21,1.05,2.55,3.4,15.9,1,1.16,0.72,0.56,1.93,0.76,0.48,0.96,1.71,2.22,3.65,5.29,9.45,14.07,30.01,4.63,4.57,3.92,2.3,6.34,3.4,4.66,1918.7,29.1,124.4,490.9,351.3,331,240.7,207,157.7,82.6,57.4,1023.6,892.1,494.9,105.9,307.7,443.1,98.4,0,0.1,0.3,0.7,3.3,6.7,5.3,12.7,13.9,15.3,5.6,1,15.1,6.9,0.6,5.3,9.4,10.1,12.3,16.6,24.9,21.9,24,64.1,60.3,30.4,4.1,49.7,30.6,5.6
1/22/22,67.66,1.02,4.26,87.04,60.12,69.12,68.15,63.36,55.57,49.57,67.69,70.99,63.96,60.66,56.88,36.83,47.68,77.13,0,0.03,0.09,0.21,1.1,2.28,3.13,15.18,1.01,1.04,0.64,0.48,1.82,0.78,0.48,0.99,1.52,2.03,3.35,5.02,8.75,12.05,29.11,4.35,4.16,3.66,2.3,5.65,3.11,5.38,1830.9,27.7,115.1,477.9,332.4,315.4,229.3,198.3,146.1,77,54.1,984,844.1,471.1,102.3,288.9,429.1,92.1,0,0.1,0.4,0.7,3.4,6,4.9,12.1,14,13.7,5,0.9,14.3,7,0.6,5.4,8.4,9.3,11.3,15.7,23,18.7,23.3,60.3,54.9,28.4,4.1,44.3,28,6.4
1/23/22,65.13,1.01,3.98,85.32,57.74,66.37,66.24,59.61,53.02,46.35,63.4,67.95,61.98,58.25,54.25,35.57,45.95,74.5,0,0.05,0.09,0.3,1.14,2.23,3.22,13.93,0.97,1.05,0.59,0.48,1.86,0.75,0.48,0.88,1.5,1.88,3.01,4.2,8.64,11.77,26.97,4.17,3.77,3.42,1.99,5.26,2.98,4.78,1762.4,27.3,107.6,468.4,319.3,302.9,222.9,186.6,139.4,72,50.7,941.9,818,452.4,97.6,279,413.6,89,0,0.3,0.4,1,3.6,5.9,5,11.1,13.4,13.9,4.6,0.9,14.6,6.7,0.6,4.9,8.3,8.6,10.1,13.1,22.7,18.3,21.6,57.9,49.7,26.6,3.6,41.3,26.9,5.7
1/24/22,62.47,0.94,3.7,85.87,55.94,63.43,61.1,55.1,48.45,43.78,58.4,65.04,59.55,55.88,52.67,34.23,45.48,71.99,0,0.05,0.09,0.17,0.91,2.17,3.03,13.75,0.88,1.02,0.52,0.48,1.79,0.68,0.36,0.81,1.47,1.91,2.67,4.02,8.26,10.76,23.58,3.91,3.49,3.11,1.99,5.01,2.71,4.54,1690.4,25.6,100.1,471.4,309.3,289.4,205.6,172.4,127.4,68,46.7,901.6,786,434,94.7,268.4,409.3,86,0,0.3,0.4,0.6,2.9,5.7,4.7,11,12.1,13.4,4,0.9,14,6.1,0.4,4.4,8.1,8.7,9,12.6,21.7,16.7,18.9,54.1,46,24.1,3.6,39.3,24.4,5.4
